date,new_cases,total_cases,new_deaths,total_deaths,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,case_fatality_rate,cases_per_100k,vaccination_rate
2022-03-23,0.0,3781638.0,0.0,6482.0,22178419.0,21043844.0,71214.0,26177410,0.17,0.0,84.72
2022-03-24,0.0,3781638.0,0.0,6482.0,22183299.0,21072503.0,78602.0,26177410,0.17,0.0,84.74
2022-03-25,0.0,3781638.0,0.0,6482.0,22188155.0,21104880.0,84708.0,26177410,0.17,0.0,84.76
2022-03-26,0.0,3781638.0,0.0,6482.0,22191506.0,21136762.0,59987.0,26177410,0.17,0.0,84.77
2022-03-27,385762.0,4167400.0,149.0,6631.0,22193476.0,21153372.0,30182.0,26177410,0.16,1473.64,84.78
2022-03-28,0.0,4167400.0,0.0,6631.0,22198092.0,21179377.0,71528.0,26177410,0.16,0.0,84.8
2022-03-29,0.0,4167400.0,0.0,6631.0,22202366.0,21200432.0,63598.0,26177410,0.16,0.0,84.81
2022-03-30,0.0,4167400.0,0.0,6631.0,22206384.0,21219755.0,60261.0,26177410,0.16,0.0,84.83
2022-03-31,0.0,4167400.0,0.0,6631.0,22210293.0,21240452.0,59518.0,26177410,0.16,0.0,84.85
2022-04-01,0.0,4167400.0,0.0,6631.0,22214445.0,21260487.0,59265.0,26177410,0.16,0.0,84.86
2022-04-02,0.0,4167400.0,0.0,6631.0,22217203.0,21280501.0,39866.0,26177410,0.16,0.0,84.87
2022-04-03,395982.0,4563382.0,200.0,6831.0,22218298.0,21291087.0,19736.0,26177410,0.15,1512.69,84.88
2022-04-04,0.0,4563382.0,0.0,6831.0,22222194.0,21307694.0,50931.0,26177410,0.15,0.0,84.89
2022-04-05,0.0,4563382.0,0.0,6831.0,22225434.0,21322046.0,46954.0,26177410,0.15,0.0,84.9
2022-04-06,0.0,4563382.0,0.0,6831.0,22228650.0,21335439.0,44939.0,26177410,0.15,0.0,84.92
2022-04-07,0.0,4563382.0,0.0,6831.0,22231734.0,21348489.0,44017.0,26177410,0.15,0.0,84.93
2022-04-08,0.0,4563382.0,0.0,6831.0,22231734.0,21363417.0,46794.0,26177410,0.15,0.0,84.93
2022-04-09,0.0,4563382.0,0.0,6831.0,22231734.0,21372943.0,23329.0,26177410,0.15,0.0,84.93
2022-04-10,359765.0,4923147.0,198.0,7029.0,22231734.0,21378262.0,164112.0,26177410,0.14,1374.33,84.93
2022-04-11,0.0,4923147.0,0.0,7029.0,22231734.0,21396664.0,53455.0,26177410,0.14,0.0,84.93
2022-04-12,0.0,4923147.0,0.0,7029.0,22231734.0,21410025.0,43272.0,26177410,0.14,0.0,84.93
2022-04-13,0.0,4923147.0,0.0,7029.0,22231734.0,21422263.0,38729.0,26177410,0.14,0.0,84.93
2022-04-14,0.0,4923147.0,0.0,7029.0,22231734.0,21434290.0,39695.0,26177410,0.14,0.0,84.93
2022-04-15,0.0,4923147.0,0.0,7029.0,22231734.0,21435569.0,3694.0,26177410,0.14,0.0,84.93
2022-04-16,0.0,4923147.0,0.0,7029.0,22231734.0,21438984.0,9363.0,26177410,0.14,0.0,84.93
2022-04-17,306184.0,5229331.0,250.0,7279.0,22231734.0,21439688.0,64738.0,26177410,0.14,1169.65,84.93
2022-04-18,0.0,5229331.0,0.0,7279.0,22231734.0,21441137.0,6504.0,26177410,0.14,0.0,84.93
2022-04-19,0.0,5229331.0,0.0,7279.0,22231734.0,21452092.0,35771.0,26177410,0.14,0.0,84.93
2022-04-20,0.0,5229331.0,0.0,7279.0,22231734.0,21462052.0,33509.0,26177410,0.14,0.0,84.93
2022-04-21,0.0,5229331.0,0.0,7279.0,22231734.0,21471656.0,33130.0,26177410,0.14,0.0,84.93
2022-04-22,0.0,5229331.0,0.0,7279.0,22231734.0,21482424.0,33982.0,26177410,0.14,0.0,84.93
2022-04-23,0.0,5229331.0,0.0,7279.0,22231734.0,21490232.0,18850.0,26177410,0.14,0.0,84.93
2022-04-24,289282.0,5518613.0,315.0,7594.0,22231734.0,21493460.0,139709.0,26177410,0.14,1105.08,84.93
2022-04-25,0.0,5518613.0,0.0,7594.0,22231734.0,21494357.0,3043.0,26177410,0.14,0.0,84.93
2022-04-26,0.0,5518613.0,0.0,7594.0,22231734.0,21502153.0,27840.0,26177410,0.14,0.0,84.93
2022-04-27,0.0,5518613.0,0.0,7594.0,22231734.0,21508496.0,24242.0,26177410,0.14,0.0,84.93
2022-04-28,0.0,5518613.0,0.0,7594.0,22231734.0,21514550.0,23890.0,26177410,0.14,0.0,84.93
2022-04-29,0.0,5518613.0,0.0,7594.0,22231734.0,21521419.0,25158.0,26177410,0.14,0.0,84.93
2022-04-30,0.0,5518613.0,0.0,7594.0,22231734.0,21527099.0,14417.0,26177410,0.14,0.0,84.93
2022-05-01,272054.0,5790667.0,295.0,7889.0,22231734.0,21528799.0,160324.0,26177410,0.14,1039.27,84.93
2022-05-02,0.0,5790667.0,0.0,7889.0,22231734.0,21533340.0,17629.0,26177410,0.14,0.0,84.93
2022-05-03,0.0,5790667.0,0.0,7889.0,22231734.0,21537560.0,19541.0,26177410,0.14,0.0,84.93
2022-05-04,0.0,5790667.0,0.0,7889.0,22231734.0,21541667.0,18884.0,26177410,0.14,0.0,84.93
2022-05-05,0.0,5790667.0,0.0,7889.0,22231734.0,21545790.0,19610.0,26177410,0.14,0.0,84.93
2022-05-06,0.0,5790667.0,0.0,7889.0,22231734.0,21550385.0,19433.0,26177410,0.14,0.0,84.93
2022-05-07,0.0,5790667.0,0.0,7889.0,22231734.0,21553633.0,9756.0,26177410,0.14,0.0,84.93
2022-05-08,304061.0,6094728.0,315.0,8204.0,22231734.0,21554537.0,209459.0,26177410,0.13,1161.54,84.93
2022-05-09,0.0,6094728.0,0.0,8204.0,22231734.0,21557891.0,17213.0,26177410,0.13,0.0,84.93
2022-05-10,0.0,6094728.0,0.0,8204.0,22231734.0,21561125.0,16985.0,26177410,0.13,0.0,84.93
2022-05-11,0.0,6094728.0,0.0,8204.0,22231734.0,21564370.0,16683.0,26177410,0.13,0.0,84.93
2022-05-12,0.0,6094728.0,0.0,8204.0,22231734.0,21567673.0,17116.0,26177410,0.13,0.0,84.93
2022-05-13,0.0,6094728.0,0.0,8204.0,22231734.0,21571384.0,17550.0,26177410,0.13,0.0,84.93
2022-05-14,0.0,6094728.0,0.0,8204.0,22231734.0,21571384.0,5286.0,26177410,0.13,0.0,84.93
2022-05-15,350375.0,6445103.0,339.0,8543.0,22231734.0,21575026.0,259693.0,26177410,0.13,1338.46,84.93
2022-05-16,0.0,6445103.0,0.0,8543.0,22231734.0,21577946.0,16103.0,26177410,0.13,0.0,84.93
2022-05-17,0.0,6445103.0,0.0,8543.0,22231734.0,21580707.0,15158.0,26177410,0.13,0.0,84.93
2022-05-18,0.0,6445103.0,0.0,8543.0,22231734.0,21583607.0,15830.0,26177410,0.13,0.0,84.93
2022-05-19,0.0,6445103.0,0.0,8543.0,22231734.0,21586740.0,16111.0,26177410,0.13,0.0,84.93
2022-05-20,0.0,6445103.0,0.0,8543.0,22231734.0,21590037.0,16020.0,26177410,0.13,0.0,84.93
2022-05-21,0.0,6445103.0,0.0,8543.0,22231734.0,21592267.0,7959.0,26177410,0.13,0.0,84.93
2022-05-22,311716.0,6756819.0,317.0,8860.0,22231734.0,21593262.0,268884.0,26177410,0.13,1190.78,84.93
2022-05-23,0.0,6756819.0,0.0,8860.0,22231734.0,21595792.0,55157.0,26177410,0.13,0.0,84.93
2022-05-24,0.0,6756819.0,0.0,8860.0,22231734.0,21598349.0,62201.0,26177410,0.13,0.0,84.93
2022-05-25,0.0,6756819.0,0.0,8860.0,22231734.0,21600827.0,61927.0,26177410,0.13,0.0,84.93
2022-05-26,0.0,6756819.0,0.0,8860.0,22231734.0,21603360.0,63409.0,26177410,0.13,0.0,84.93
2022-05-27,0.0,6756819.0,0.0,8860.0,22231734.0,21606395.0,60043.0,26177410,0.13,0.0,84.93
2022-05-28,0.0,6756819.0,0.0,8860.0,22231734.0,21606395.0,13300.0,26177410,0.13,0.0,84.93
2022-05-29,240429.0,6997248.0,344.0,9204.0,22231734.0,21609760.0,16788.0,26177410,0.13,918.46,84.93
2022-05-30,0.0,6997248.0,0.0,9204.0,22231734.0,21612293.0,53215.0,26177410,0.13,0.0,84.93
2022-05-31,0.0,6997248.0,0.0,9204.0,22231734.0,21614599.0,59118.0,26177410,0.13,0.0,84.93
2022-06-01,0.0,6997248.0,0.0,9204.0,22231734.0,21616911.0,59561.0,26177410,0.13,0.0,84.93
2022-06-02,0.0,6997248.0,0.0,9204.0,22231734.0,21619219.0,59459.0,26177410,0.13,0.0,84.93
2022-06-03,0.0,6997248.0,0.0,9204.0,22231734.0,21622010.0,54502.0,26177410,0.13,0.0,84.93
2022-06-04,0.0,6997248.0,0.0,9204.0,22231734.0,21622010.0,11169.0,26177410,0.13,0.0,84.93
2022-06-05,199964.0,7197212.0,375.0,9579.0,22231734.0,21624590.0,13198.0,26177410,0.13,763.88,84.93
2022-06-06,0.0,7197212.0,0.0,9579.0,22231734.0,21626635.0,44166.0,26177410,0.13,0.0,84.93
2022-06-07,0.0,7197212.0,0.0,9579.0,22231734.0,21628804.0,55772.0,26177410,0.13,0.0,84.93
2022-06-08,0.0,7197212.0,0.0,9579.0,22231734.0,21630947.0,52548.0,26177410,0.13,0.0,84.93
2022-06-09,0.0,7197212.0,0.0,9579.0,22231734.0,21633286.0,54652.0,26177410,0.13,0.0,84.93
2022-06-10,0.0,7197212.0,0.0,9579.0,22231734.0,21635697.0,45944.0,26177410,0.13,0.0,84.93
2022-06-11,0.0,7197212.0,0.0,9579.0,22231734.0,21635697.0,45944.0,26177410,0.13,0.0,84.93
2022-06-12,184472.0,7381684.0,331.0,9910.0,22231734.0,21635697.0,45944.0,26177410,0.13,704.7,84.93
2022-06-13,0.0,7381684.0,0.0,9910.0,22231734.0,21636888.0,20998.0,26177410,0.13,0.0,84.93
2022-06-14,0.0,7381684.0,0.0,9910.0,22231734.0,21641140.0,55202.0,26177410,0.13,0.0,84.93
2022-06-15,0.0,7381684.0,0.0,9910.0,22231734.0,21643147.0,49180.0,26177410,0.13,0.0,84.93
2022-06-16,0.0,7381684.0,0.0,9910.0,22231734.0,21643777.0,46950.0,26177410,0.13,0.0,84.93
2022-06-17,0.0,7381684.0,0.0,9910.0,22231734.0,21647523.0,46802.0,26177410,0.13,0.0,84.93
2022-06-18,0.0,7381684.0,0.0,9910.0,22231734.0,21647523.0,14728.0,26177410,0.13,0.0,84.93
2022-06-19,191043.0,7572727.0,344.0,10254.0,22231734.0,21647523.0,2848.0,26177410,0.14,729.8,84.93
2022-06-20,0.0,7572727.0,0.0,10254.0,22231734.0,21647523.0,42371.0,26177410,0.14,0.0,84.93
2022-06-21,0.0,7572727.0,0.0,10254.0,22231734.0,21647523.0,45461.0,26177410,0.14,0.0,84.93
2022-06-22,0.0,7572727.0,0.0,10254.0,22231734.0,21647523.0,42610.0,26177410,0.14,0.0,84.93
2022-06-23,0.0,7572727.0,0.0,10254.0,22231734.0,21647523.0,44812.0,26177410,0.14,0.0,84.93
2022-06-24,0.0,7572727.0,0.0,10254.0,22231734.0,21647523.0,38658.0,26177410,0.14,0.0,84.93
2022-06-25,0.0,7572727.0,0.0,10254.0,22231734.0,21647523.0,12058.0,26177410,0.14,0.0,84.93
2022-06-26,204308.0,7777035.0,324.0,10578.0,22231734.0,21647523.0,5281.0,26177410,0.14,780.47,84.93
2022-06-27,0.0,7777035.0,0.0,10578.0,22231734.0,21647523.0,33926.0,26177410,0.14,0.0,84.93
2022-06-28,0.0,7777035.0,0.0,10578.0,22231734.0,21647523.0,38689.0,26177410,0.14,0.0,84.93
2022-06-29,0.0,7777035.0,0.0,10578.0,22231734.0,21647523.0,36667.0,26177410,0.14,0.0,84.93
2022-06-30,0.0,7777035.0,0.0,10578.0,22231734.0,21647523.0,36632.0,26177410,0.14,0.0,84.93
2022-07-01,0.0,7777035.0,0.0,10578.0,22231734.0,21647523.0,30891.0,26177410,0.14,0.0,84.93
2022-07-02,0.0,7777035.0,0.0,10578.0,22231734.0,21647523.0,9280.0,26177410,0.14,0.0,84.93
2022-07-03,0.0,7777035.0,344.0,10922.0,22231734.0,21647523.0,1732.0,26177410,0.14,0.0,84.93
2022-07-04,0.0,7777035.0,0.0,10922.0,22231734.0,21647523.0,33198.0,26177410,0.14,0.0,84.93
2022-07-05,0.0,7777035.0,0.0,10922.0,22231734.0,21647523.0,38251.0,26177410,0.14,0.0,84.93
2022-07-06,0.0,7777035.0,0.0,10922.0,22231734.0,21647523.0,40244.0,26177410,0.14,0.0,84.93
2022-07-07,0.0,7777035.0,0.0,10922.0,22231734.0,21647523.0,48273.0,26177410,0.14,0.0,84.93
2022-07-08,0.0,7777035.0,0.0,10922.0,22231734.0,21647523.0,59283.0,26177410,0.14,0.0,84.93
2022-07-09,0.0,7777035.0,0.0,10922.0,22231734.0,21647523.0,20543.0,26177410,0.14,0.0,84.93
2022-07-10,243697.0,8020732.0,400.0,11322.0,22231734.0,21647523.0,8033.0,26177410,0.14,930.94,84.93
2022-07-11,0.0,8020732.0,0.0,11322.0,22231734.0,21647523.0,100053.0,26177410,0.14,0.0,84.93
2022-07-12,0.0,8020732.0,0.0,11322.0,22231734.0,21647523.0,118696.0,26177410,0.14,0.0,84.93
2022-07-13,0.0,8020732.0,0.0,11322.0,22231734.0,21647523.0,115826.0,26177410,0.14,0.0,84.93
2022-07-14,0.0,8020732.0,0.0,11322.0,22231734.0,21647523.0,116730.0,26177410,0.14,0.0,84.93
2022-07-15,0.0,8020732.0,0.0,11322.0,22231734.0,21647523.0,117085.0,26177410,0.14,0.0,84.93
2022-07-16,0.0,8020732.0,0.0,11322.0,22231734.0,21647523.0,49522.0,26177410,0.14,0.0,84.93
2022-07-17,271605.0,8292337.0,451.0,11773.0,22231734.0,21647523.0,20981.0,26177410,0.14,1037.55,84.93
2022-07-18,0.0,8292337.0,0.0,11773.0,22231734.0,21647523.0,102297.0,26177410,0.14,0.0,84.93
2022-07-19,0.0,8292337.0,0.0,11773.0,22231734.0,21647523.0,110376.0,26177410,0.14,0.0,84.93
2022-07-20,0.0,8292337.0,0.0,11773.0,22231734.0,21647523.0,106472.0,26177410,0.14,0.0,84.93
2022-07-21,0.0,8292337.0,0.0,11773.0,22231734.0,21647523.0,107421.0,26177410,0.14,0.0,84.93
2022-07-22,0.0,8292337.0,0.0,11773.0,22231734.0,21647523.0,105451.0,26177410,0.14,0.0,84.93
2022-07-23,0.0,8292337.0,0.0,11773.0,22231734.0,21647523.0,43440.0,26177410,0.14,0.0,84.93
2022-07-24,303029.0,8595366.0,607.0,12380.0,22231734.0,21647523.0,15383.0,26177410,0.14,1157.6,84.93
2022-07-25,0.0,8595366.0,0.0,12380.0,22231734.0,21647523.0,82237.0,26177410,0.14,0.0,84.93
2022-07-26,0.0,8595366.0,0.0,12380.0,22231734.0,21647523.0,94461.0,26177410,0.14,0.0,84.93
2022-07-27,0.0,8595366.0,0.0,12380.0,22231734.0,21647523.0,84524.0,26177410,0.14,0.0,84.93
2022-07-28,0.0,8595366.0,0.0,12380.0,22231734.0,21647523.0,82391.0,26177410,0.14,0.0,84.93
2022-07-29,0.0,8595366.0,0.0,12380.0,22231734.0,21647523.0,73885.0,26177410,0.14,0.0,84.93
2022-07-30,0.0,8595366.0,0.0,12380.0,22231734.0,21647523.0,31222.0,26177410,0.14,0.0,84.93
2022-07-31,319779.0,8915145.0,618.0,12998.0,22231734.0,21647523.0,9981.0,26177410,0.15,1221.58,84.93
2022-08-01,0.0,8915145.0,0.0,12998.0,22231734.0,21647523.0,56650.0,26177410,0.15,0.0,84.93
2022-08-02,0.0,8915145.0,0.0,12998.0,22231734.0,21647523.0,59424.0,26177410,0.15,0.0,84.93
2022-08-03,0.0,8915145.0,0.0,12998.0,22231734.0,21647523.0,54987.0,26177410,0.15,0.0,84.93
2022-08-04,0.0,8915145.0,0.0,12998.0,22231734.0,21647523.0,55090.0,26177410,0.15,0.0,84.93
2022-08-05,0.0,8915145.0,0.0,12998.0,22231734.0,21647523.0,55090.0,26177410,0.15,0.0,84.93
2022-08-06,0.0,8915145.0,0.0,12998.0,22231734.0,21647523.0,55090.0,26177410,0.15,0.0,84.93
2022-08-07,259334.0,9174479.0,603.0,13601.0,22231734.0,21647523.0,55090.0,26177410,0.15,990.68,84.93
2022-08-08,0.0,9174479.0,0.0,13601.0,22231734.0,21647523.0,55090.0,26177410,0.15,0.0,84.93
2022-08-09,0.0,9174479.0,0.0,13601.0,22231734.0,21647523.0,41420.0,26177410,0.15,0.0,84.93
2022-08-10,0.0,9174479.0,0.0,13601.0,22231734.0,21647523.0,37624.0,26177410,0.15,0.0,84.93
2022-08-11,0.0,9174479.0,0.0,13601.0,22231734.0,21647523.0,37108.0,26177410,0.15,0.0,84.93
2022-08-12,0.0,9174479.0,0.0,13601.0,22231734.0,21647523.0,37108.0,26177410,0.15,0.0,84.93
2022-08-13,0.0,9174479.0,0.0,13601.0,22231734.0,21647523.0,37108.0,26177410,0.15,0.0,84.93
2022-08-14,200397.0,9374876.0,526.0,14127.0,22231734.0,21647523.0,37108.0,26177410,0.15,765.53,84.93
2022-08-15,0.0,9374876.0,0.0,14127.0,22231734.0,21647523.0,28594.0,26177410,0.15,0.0,84.93
2022-08-16,0.0,9374876.0,0.0,14127.0,22231734.0,21647523.0,30596.0,26177410,0.15,0.0,84.93
2022-08-17,0.0,9374876.0,0.0,14127.0,22231734.0,21647523.0,32455.0,26177410,0.15,0.0,84.93
2022-08-18,0.0,9374876.0,0.0,14127.0,22231734.0,21647523.0,27865.0,26177410,0.15,0.0,84.93
2022-08-19,0.0,9374876.0,0.0,14127.0,22231734.0,21647523.0,27865.0,26177410,0.15,0.0,84.93
2022-08-20,0.0,9374876.0,0.0,14127.0,22231734.0,21647523.0,27865.0,26177410,0.15,0.0,84.93
2022-08-21,139178.0,9514054.0,375.0,14502.0,22231734.0,21647523.0,27865.0,26177410,0.15,531.67,84.93
2022-08-22,0.0,9514054.0,0.0,14502.0,22231734.0,21647523.0,20712.0,26177410,0.15,0.0,84.93
2022-08-23,0.0,9514054.0,0.0,14502.0,22231734.0,21647523.0,22555.0,26177410,0.15,0.0,84.93
2022-08-24,0.0,9514054.0,0.0,14502.0,22231734.0,21647523.0,20949.0,26177410,0.15,0.0,84.93
2022-08-25,0.0,9514054.0,0.0,14502.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-08-26,0.0,9514054.0,0.0,14502.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-08-27,0.0,9514054.0,0.0,14502.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-08-28,103184.0,9617238.0,329.0,14831.0,22231734.0,21647523.0,21127.0,26177410,0.15,394.17,84.93
2022-08-29,0.0,9617238.0,0.0,14831.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-08-30,0.0,9617238.0,0.0,14831.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-08-31,0.0,9617238.0,0.0,14831.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-09-01,0.0,9617238.0,0.0,14831.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-09-02,0.0,9617238.0,0.0,14831.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-09-03,0.0,9617238.0,0.0,14831.0,22231734.0,21647523.0,21127.0,26177410,0.15,0.0,84.93
2022-09-04,79985.0,9697223.0,240.0,15071.0,22231734.0,21647523.0,21127.0,26177410,0.16,305.55,84.93
2022-09-05,0.0,9697223.0,0.0,15071.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-06,0.0,9697223.0,0.0,15071.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-07,0.0,9697223.0,0.0,15071.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-08,0.0,9697223.0,0.0,15071.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-09,0.0,9697223.0,0.0,15071.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-10,0.0,9697223.0,0.0,15071.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-11,63392.0,9760615.0,214.0,15285.0,22231734.0,21647523.0,21127.0,26177410,0.16,242.16,84.93
2022-09-12,0.0,9760615.0,0.0,15285.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-13,0.0,9760615.0,0.0,15285.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-14,0.0,9760615.0,0.0,15285.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-15,0.0,9760615.0,0.0,15285.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-16,0.0,9760615.0,0.0,15285.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-17,0.0,9760615.0,0.0,15285.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-18,51273.0,9811888.0,184.0,15469.0,22231734.0,21647523.0,21127.0,26177410,0.16,195.87,84.93
2022-09-19,0.0,9811888.0,0.0,15469.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-20,0.0,9811888.0,0.0,15469.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-21,0.0,9811888.0,0.0,15469.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-22,0.0,9811888.0,0.0,15469.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-23,0.0,9811888.0,0.0,15469.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-24,0.0,9811888.0,0.0,15469.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-25,43401.0,9855289.0,147.0,15616.0,22231734.0,21647523.0,21127.0,26177410,0.16,165.8,84.93
2022-09-26,0.0,9855289.0,0.0,15616.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-27,0.0,9855289.0,0.0,15616.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-28,0.0,9855289.0,0.0,15616.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-29,0.0,9855289.0,0.0,15616.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-09-30,0.0,9855289.0,0.0,15616.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-01,0.0,9855289.0,0.0,15616.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-02,37578.0,9892867.0,113.0,15729.0,22231734.0,21647523.0,21127.0,26177410,0.16,143.55,84.93
2022-10-03,0.0,9892867.0,0.0,15729.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-04,0.0,9892867.0,0.0,15729.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-05,0.0,9892867.0,0.0,15729.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-06,0.0,9892867.0,0.0,15729.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-07,0.0,9892867.0,0.0,15729.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-08,0.0,9892867.0,0.0,15729.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-09,38674.0,9931541.0,102.0,15831.0,22231734.0,21647523.0,21127.0,26177410,0.16,147.74,84.93
2022-10-10,0.0,9931541.0,0.0,15831.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-11,0.0,9931541.0,0.0,15831.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-12,0.0,9931541.0,0.0,15831.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-13,0.0,9931541.0,0.0,15831.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-14,0.0,9931541.0,0.0,15831.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-15,0.0,9931541.0,0.0,15831.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-16,31327.0,9962868.0,74.0,15905.0,22231734.0,21647523.0,21127.0,26177410,0.16,119.67,84.93
2022-10-17,0.0,9962868.0,0.0,15905.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-18,0.0,9962868.0,0.0,15905.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-19,0.0,9962868.0,0.0,15905.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-20,0.0,9962868.0,0.0,15905.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-21,0.0,9962868.0,0.0,15905.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-22,0.0,9962868.0,0.0,15905.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-23,29620.0,9992488.0,103.0,16008.0,22231734.0,21647523.0,21127.0,26177410,0.16,113.15,84.93
2022-10-24,0.0,9992488.0,0.0,16008.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-25,0.0,9992488.0,0.0,16008.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-26,0.0,9992488.0,0.0,16008.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-27,0.0,9992488.0,0.0,16008.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-28,0.0,9992488.0,0.0,16008.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-29,0.0,9992488.0,0.0,16008.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-10-30,30363.0,10022851.0,85.0,16093.0,22231734.0,21647523.0,21127.0,26177410,0.16,115.99,84.93
2022-10-31,0.0,10022851.0,0.0,16093.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-01,0.0,10022851.0,0.0,16093.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-02,0.0,10022851.0,0.0,16093.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-03,0.0,10022851.0,0.0,16093.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-04,0.0,10022851.0,0.0,16093.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-05,0.0,10022851.0,0.0,16093.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-06,35763.0,10058614.0,111.0,16204.0,22231734.0,21647523.0,21127.0,26177410,0.16,136.62,84.93
2022-11-07,0.0,10058614.0,0.0,16204.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-08,0.0,10058614.0,0.0,16204.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-09,0.0,10058614.0,0.0,16204.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-10,0.0,10058614.0,0.0,16204.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-11,0.0,10058614.0,0.0,16204.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
2022-11-12,0.0,10058614.0,0.0,16204.0,22231734.0,21647523.0,21127.0,26177410,0.16,0.0,84.93
